1.000000000000E+2, 9.999999985411E+1, 1.592541938642E-8, 4.147734561360E+1, 7.686067331425E+0, 1.000000000000E+0, 1.047782440539E-2, 5.018206767668E+7, -4.146563040721E+1
1.123324032978E+2, 1.123324035390E+2, 1.102578071578E-8, -5.393235697571E+0, 7.686067331425E+0, 1.000000000000E+0, 1.798276923981E-2, 7.890421482070E+7, 5.406897320062E+0
1.261856883066E+2, 1.261856885648E+2, 1.022246607123E-8, -6.199931435094E+0, 7.686067331425E+0, 1.000000000000E+0, 1.275703016947E-2, 1.154460581193E+8, 6.214270788333E+0
1.417474162927E+2, 1.417474161514E+2, 9.430871315932E-9, 2.105181199496E+1, 7.686067331425E+0, 1.000000000000E+0, 1.456522616479E-2, 8.708599147029E+7, -2.103651893894E+1
1.592282793341E+2, 1.592282794149E+2, 7.874310412659E-9, 1.986594812388E+1, 7.686067331425E+0, 1.000000000000E+0, 1.491077450451E-2, 1.395492778751E+8, -1.984946516469E+1
1.788649529057E+2, 1.788649526091E+2, 1.209217960462E-8, 7.226128458315E+0, 7.686067331425E+0, 1.000000000000E+0, 9.751126567613E-3, 6.582243664984E+7, -7.209616179848E+0
2.009233002565E+2, 2.009232999711E+2, 6.858206805043E-9, 9.712359362604E+0, 7.686067331425E+0, 1.000000000000E+0, 2.098209094912E-2, 1.203963859191E+8, -9.692921337617E+0
2.257019719634E+2, 2.257019717788E+2, 7.320444599231E-9, 3.046479892054E+1, 7.686067331425E+0, 1.000000000000E+0, 2.294160429501E-2, 1.031059282311E+8, -3.044379744607E+1
2.535364493970E+2, 2.535364495415E+2, 9.534079419133E-9, 3.348419167862E+1, 7.686067331425E+0, 1.000000000000E+0, 2.367546273220E-2, 8.186876779501E+7, -3.346184338794E+1
2.848035868436E+2, 2.848035865810E+2, 7.905528666148E-9, 3.795947196735E+1, 7.686067331425E+0, 1.000000000000E+0, 2.209172533777E-2, 9.892078830891E+7, -3.793600023213E+1
3.199267137797E+2, 3.199267141341E+2, 1.025235679945E-8, 2.830334256886E+1, 7.686067331425E+0, 1.000000000000E+0, 2.579483007593E-2, 6.905499589016E+7, -2.827798359455E+1
3.593813663805E+2, 3.593813666924E+2, 9.232462558139E-9, 7.221118829833E+1, 7.686067331425E+0, 1.000000000000E+0, 2.720949854788E-2, 9.836961032005E+7, -7.218374689951E+1
4.037017258597E+2, 4.037017258085E+2, 9.387958508270E-9, 4.513148586157E+1, 7.686067331425E+0, 1.000000000000E+0, 2.969166225639E-2, 8.521180641102E+7, -4.510228394118E+1
4.534878508129E+2, 4.534878510043E+2, 8.041399638456E-9, 4.262062434104E+1, 7.686067331425E+0, 1.000000000000E+0, 3.101405106617E-2, 9.294270235763E+7, -4.258927964920E+1
5.094138014816E+2, 5.094138014883E+2, 9.830355011593E-9, 4.089411614297E+1, 7.686067331425E+0, 1.000000000000E+0, 3.447205926575E-2, 7.283852658391E+7, -4.086022057135E+1
5.722367659350E+2, 5.722367658123E+2, 1.053559386276E-8, 3.926562028172E+1, 7.686067331425E+0, 1.000000000000E+0, 3.683093420774E-2, 6.798960365825E+7, -3.922920040697E+1
6.428073117284E+2, 6.428073113796E+2, 1.167918718555E-8, 4.432943930834E+1, 7.686067331425E+0, 1.000000000000E+0, 3.939879797672E-2, 6.054147294574E+7, -4.428996250864E+1
7.220809018385E+2, 7.220809015251E+2, 1.209426549937E-8, 4.135848209596E+1, 7.686067331425E+0, 1.000000000000E+0, 4.304287652183E-2, 6.043581321717E+7, -4.131590590102E+1
8.111308307897E+2, 8.111308308756E+2, 1.285214708060E-8, 4.716791183752E+1, 7.686067331425E+0, 1.000000000000E+0, 4.646997913685E-2, 5.562534329124E+7, -4.712128354646E+1
9.111627561155E+2, 9.111627558056E+2, 1.217064690467E-8, 5.077238186393E+1, 7.686067331425E+0, 1.000000000000E+0, 5.142526741055E-2, 5.827596271958E+7, -5.072131876447E+1
1.023531021899E+3, 1.023531022177E+3, 1.437441110938E-8, 4.696548952722E+1, 7.686067331425E+0, 1.000000000000E+0, 5.551021567990E-2, 4.909913319786E+7, -4.690979720520E+1
1.149756995398E+3, 1.149756995531E+3, 1.500463772337E-8, 5.304916708641E+1, 7.686067331425E+0, 1.000000000000E+0, 6.070763047498E-2, 4.723234036239E+7, -5.298825842737E+1
1.291549665015E+3, 1.291549665297E+3, 1.628070676238E-8, 5.501847162776E+1, 7.686067331425E+0, 1.000000000000E+0, 6.724546534900E-2, 4.330436552923E+7, -5.495153951279E+1
1.450828778496E+3, 1.450828778182E+3, 1.767138194725E-8, 5.476724559166E+1, 7.686067331425E+0, 1.000000000000E+0, 7.330855826757E-2, 4.004723616556E+7, -5.469393354439E+1
1.629750834621E+3, 1.629750834979E+3, 1.953153059135E-8, 5.519767332043E+1, 7.686067331425E+0, 1.000000000000E+0, 8.010228274278E-2, 3.610543488152E+7, -5.511730535850E+1
1.830738280295E+3, 1.830738280546E+3, 2.123957930136E-8, 5.910972429322E+1, 7.686067331425E+0, 1.000000000000E+0, 8.805231059709E-2, 3.318785216084E+7, -5.902148952221E+1
2.056512308349E+3, 2.056512308499E+3, 2.202455502485E-8, 6.069005936614E+1, 7.686067331425E+0, 1.000000000000E+0, 9.651288619762E-2, 3.203322632998E+7, -6.059341643987E+1
2.310129700083E+3, 2.310129699907E+3, 2.385739242296E-8, 6.296301229727E+1, 7.686067331425E+0, 1.000000000000E+0, 1.059393916821E-1, 2.949719625091E+7, -6.285712771557E+1
2.595024211400E+3, 2.595024211516E+3, 2.579918019197E-8, 6.398408066095E+1, 7.686067331425E+0, 1.000000000000E+0, 1.156066350148E-1, 2.728179203229E+7, -6.386824996070E+1
2.915053062825E+3, 2.915053062615E+3, 2.770916801781E-8, 6.571705677409E+1, 7.686067331425E+0, 1.000000000000E+0, 1.263917404721E-1, 2.540722387647E+7, -6.559060459155E+1
3.274549162878E+3, 3.274549162917E+3, 3.104691872502E-8, 6.702244461854E+1, 7.686067331425E+0, 1.000000000000E+0, 1.374306606491E-1, 2.268281345867E+7, -6.688492062476E+1
3.678379771829E+3, 3.678379771550E+3, 3.484795764935E-8, 6.932113153521E+1, 7.686067331425E+0, 1.000000000000E+0, 1.492457757909E-1, 2.020436800313E+7, -6.917185623055E+1
4.132012400115E+3, 4.132012400397E+3, 3.778276911740E-8, 6.979484791551E+1, 7.686067331425E+0, 1.000000000000E+0, 1.611314748477E-1, 1.864500418425E+7, -6.963357930398E+1
4.641588833613E+3, 4.641588833927E+3, 4.142397077047E-8, 7.228790701143E+1, 7.686067331425E+0, 1.000000000000E+0, 1.736331505988E-1, 1.700414162134E+7, -7.211414370698E+1
5.214008288000E+3, 5.214008287631E+3, 4.583976289833E-8, 7.314750591857E+1, 7.686067331425E+0, 1.000000000000E+0, 1.862485406197E-1, 1.536958470500E+7, -7.296117693014E+1
5.857020818057E+3, 5.857020818212E+3, 5.060034564917E-8, 7.425055333310E+1, 7.686067331425E+0, 1.000000000000E+0, 1.986350186467E-1, 1.392530778299E+7, -7.405168122527E+1
6.579332246576E+3, 6.579332246375E+3, 5.582201836287E-8, 7.559450900489E+1, 7.686067331425E+0, 1.000000000000E+0, 2.112856162208E-1, 1.262721807634E+7, -7.538323195705E+1
7.390722033526E+3, 7.390722033627E+3, 6.231503697342E-8, 7.685690581196E+1, 7.686067331425E+0, 1.000000000000E+0, 2.230506732203E-1, 1.131374944242E+7, -7.663378091474E+1
8.302175681320E+3, 8.302175681330E+3, 6.904391862489E-8, 7.747660735370E+1, 7.686067331425E+0, 1.000000000000E+0, 2.340877011834E-1, 1.021508705057E+7, -7.724234640953E+1
9.326033468832E+3, 9.326033468682E+3, 7.670446586435E-8, 7.836286343055E+1, 7.686067331425E+0, 1.000000000000E+0, 2.444941137442E-1, 9.198310126827E+6, -7.811832521195E+1
1.047615752790E+4, 1.047615752761E+4, 8.616517862554E-8, 7.894475976122E+1, 7.686067331425E+0, 1.000000000000E+0, 2.535945576695E-1, 8.191912182737E+6, -7.869109947795E+1
1.176811952435E+4, 1.176811952408E+4, 9.566305969166E-8, 7.971100819392E+1, 7.686067331425E+0, 1.000000000000E+0, 2.613965615286E-1, 7.382085088865E+6, -7.944958091406E+1
1.321941148466E+4, 1.321941148483E+4, 1.061920827688E-7, 8.063789372432E+1, 7.686067331425E+0, 1.000000000000E+0, 2.674844795531E-1, 6.652888495551E+6, -8.037031046756E+1
1.484968262254E+4, 1.484968262222E+4, 1.189040747973E-7, 8.118537185129E+1, 7.686067331425E+0, 1.000000000000E+0, 2.720214290682E-1, 5.944359309409E+6, -8.091333847147E+1
1.668100537200E+4, 1.668100537167E+4, 1.323266614801E-7, 8.185923692168E+1, 7.686067331425E+0, 1.000000000000E+0, 2.745654677275E-1, 5.344105736822E+6, -8.158462551691E+1
1.873817422860E+4, 1.873817422837E+4, 1.476372085189E-7, 8.227075098008E+1, 7.686067331425E+0, 1.000000000000E+0, 2.749867834340E-1, 4.792379828350E+6, -8.199572979973E+1
2.104904144512E+4, 2.104904144520E+4, 1.647801239780E-7, 8.274199022850E+1, 7.686067331425E+0, 1.000000000000E+0, 2.734083786987E-1, 4.296154165831E+6, -8.246855724613E+1
2.364489412645E+4, 2.364489412628E+4, 1.842625485782E-7, 8.308332450794E+1, 7.686067331425E+0, 1.000000000000E+0, 2.695529000306E-1, 3.844036076256E+6, -8.281380573071E+1
